time,acc,f1
24.86594581604004,0.157,0.157
40.046579360961914,0.272,0.272
54.48713493347168,0.2868,0.2868
69.23002099990845,0.3008,0.3008
87.27072739601135,0.267,0.267
103.22333025932312,0.3388,0.3388
119.56231594085693,0.3832,0.3832
136.96318125724792,0.405,0.405
